timestamp,magn_x,magn_y,magn_z
86335,0.049700003,0.17962,-0.3738
86335,0.049700003,0.17962,-0.3738
86356,0.049700003,0.17962,-0.3738
86377,0.099400006,0.20216,-0.3822
86377,0.099400006,0.20216,-0.3822
86399,0.099400006,0.20216,-0.3822
86399,0.099400006,0.20216,-0.3822
86420,0.099400006,0.20216,-0.3822
86420,0.099400006,0.20216,-0.3822
86441,0.099400006,0.20216,-0.3822
86442,0.099400006,0.20216,-0.3822
86463,0.13734001,0.1876,-0.37856
86463,0.13734001,0.1876,-0.37856
86484,0.15274,0.18396,-0.37688002
86505,0.15274,0.18396,-0.37688002
86505,0.15274,0.18396,-0.37688002
86527,0.15274,0.18396,-0.37688002
86527,0.15274,0.18396,-0.37688002
86548,0.19894001,0.16898,-0.36372
86548,0.19894001,0.16898,-0.36372
86570,0.19894001,0.16898,-0.36372
86570,0.19894001,0.16898,-0.36372
86591,0.23534,0.15988,-0.35196
86591,0.23534,0.15988,-0.35196
86612,0.23534,0.15988,-0.35196
86612,0.23534,0.15988,-0.35196
86633,0.23534,0.15988,-0.35196
86655,0.23534,0.15988,-0.35196
86655,0.23534,0.15988,-0.35196
86676,0.34636,0.18844001,-0.28882
86676,0.34636,0.18844001,-0.28882
86697,0.34636,0.18844001,-0.28882
86698,0.34636,0.18844001,-0.28882
86719,0.4004,0.20902,-0.24640001
86719,0.4004,0.20902,-0.24640001
86740,0.4004,0.20902,-0.24640001
86740,0.4004,0.20902,-0.24640001
86761,0.4004,0.20902,-0.24640001
86783,0.46130002,0.27916,-0.120400004
86783,0.46130002,0.27916,-0.120400004
86804,0.46382,0.308,-0.08274
86804,0.46382,0.308,-0.08274
86825,0.46382,0.308,-0.08274
86826,0.46382,0.308,-0.08274
86847,0.46382,0.308,-0.08274
86847,0.46382,0.308,-0.08274
86868,0.46382,0.308,-0.08274
86868,0.46382,0.308,-0.08274
86889,0.43792,0.40292,-0.03626
86911,0.43792,0.40292,-0.03626
86911,0.43792,0.40292,-0.03626
86932,0.43792,0.40292,-0.03626
86932,0.43792,0.40292,-0.03626
86953,0.39760002,0.47754002,-0.049140003
86953,0.39760002,0.47754002,-0.049140003
86975,0.24024001,0.57694,-0.1659
86975,0.24024001,0.57694,-0.1659
86996,0.24024001,0.57694,-0.1659
86996,0.24024001,0.57694,-0.1659
87017,0.24024001,0.57694,-0.1659
87039,0.24024001,0.57694,-0.1659
87039,0.24024001,0.57694,-0.1659
87060,0.24024001,0.57694,-0.1659
87060,0.24024001,0.57694,-0.1659
87081,0.24024001,0.57694,-0.1659
87081,0.24024001,0.57694,-0.1659
87103,0.24024001,0.57694,-0.1659
87103,0.24024001,0.57694,-0.1659
87124,0.24024001,0.57694,-0.1659
87124,0.24024001,0.57694,-0.1659
87145,0.24024001,0.57694,-0.1659
87167,0.24024001,0.57694,-0.1659
87167,0.24024001,0.57694,-0.1659
87188,0.24024001,0.57694,-0.1659
87188,0.24024001,0.57694,-0.1659
87210,0.24024001,0.57694,-0.1659
87210,0.24024001,0.57694,-0.1659
87231,0.24024001,0.57694,-0.1659
87231,0.24024001,0.57694,-0.1659
87252,0.24024001,0.57694,-0.1659
87252,0.24024001,0.57694,-0.1659
87274,0.24024001,0.57694,-0.1659
87295,0.04634,0.47152,-0.33404002
87295,0.04634,0.47152,-0.33404002
87316,0.04634,0.47152,-0.33404002
87316,0.04634,0.47152,-0.33404002
87337,0.04634,0.47152,-0.33404002
87337,0.04634,0.47152,-0.33404002
87359,0.04634,0.47152,-0.33404002
87359,0.04634,0.47152,-0.33404002
87380,0.04634,0.47152,-0.33404002
87380,0.04634,0.47152,-0.33404002
87401,0.04634,0.47152,-0.33404002
87423,0.04634,0.47152,-0.33404002
87423,0.04634,0.47152,-0.33404002
87444,0.04634,0.47152,-0.33404002
87444,0.04634,0.47152,-0.33404002
87465,0.04634,0.47152,-0.33404002
87465,0.04634,0.47152,-0.33404002
